0.0830738 0
0.0833213 0.000247475
0.0833945 0.000160558
0.0833927 0.000113547
0.0833855 8.82487e-05
0.0833181 9.86046e-05
0.0832813 9.11044e-05
0.0832851 7.89874e-05
0.0833015 7.15755e-05
0.0833023 6.40232e-05
0.0833074 5.81368e-05
0.0833178 5.409e-05
0.0833229 5.00103e-05
0.0832942 5.44605e-05
0.0833096 5.29965e-05
0.0832974 5.10686e-05
0.0833031 4.83073e-05
0.0832933 4.65805e-05
0.0832738 4.81797e-05
0.0832704 4.58357e-05
0.0832859 4.62886e-05
0.0832657 4.85568e-05
0.0832623 4.65178e-05
0.083275 4.63163e-05
0.0832709 4.462e-05
0.0832535 4.62594e-05
0.0832745 4.9217e-05
0.0832828 4.81494e-05
0.0832845 4.64892e-05
0.0832802 4.5111e-05
0.0832949 4.6023e-05
0.0833053 4.57684e-05
0.0833025 4.44483e-05
0.0833073 4.33813e-05
0.0833021 4.24359e-05
0.0833129 4.26285e-05
0.0833054 4.21368e-05
0.0833052 4.10136e-05
0.0833096 4.0199e-05
0.0833092 3.91835e-05
0.0833104 3.82341e-05
0.0833089 3.73406e-05
0.0833101 3.64816e-05
0.083314 3.58559e-05
0.0833148 3.50592e-05
0.0833177 3.44047e-05
0.0833082 3.49846e-05
0.0833168 3.53106e-05
0.0833085 3.55631e-05
0.0833113 3.49593e-05
0.0833159 3.45793e-05
0.0833163 3.39094e-05
0.0833272 3.50235e-05
0.083332 3.4706e-05
0.0833255 3.4688e-05
0.0833393 3.67605e-05
0.0833381 3.61327e-05
0.083332 3.60179e-05
0.0833271 3.57392e-05
0.0833273 3.51391e-05
0.0833231 3.48069e-05
0.0833226 3.42446e-05
0.0833212 3.37272e-05
0.0833165 3.35255e-05
0.0833163 3.30066e-05
0.0833147 3.25426e-05
0.0833198 3.24584e-05
0.0833233 3.21669e-05
0.0833218 3.17317e-05
0.0833168 3.16628e-05
0.0833114 3.16892e-05
0.0833111 3.12475e-05
0.0833121 3.0835e-05
0.0833157 3.06189e-05
0.0833128 3.034e-05
0.0833179 3.03636e-05
0.0833211 3.01361e-05
0.0833212 2.97476e-05
0.0833238 2.94801e-05
0.0833199 2.93673e-05
0.0833133 2.97409e-05
0.0833087 2.97403e-05
0.0833026 3.00073e-05
0.0832975 3.00767e-05
0.0832986 2.97408e-05
0.0832988 2.93937e-05
0.0832993 2.90581e-05
0.0832983 2.87442e-05
0.0832998 2.84587e-05
0.0832997 2.81408e-05
0.0833001 2.78319e-05
0.083299 2.75495e-05
0.0832964 2.73751e-05
0.0832972 2.70933e-05
0.0832994 2.69031e-05
0.0832988 2.6628e-05
0.0832995 2.63609e-05
0.0832979 2.61398e-05
0.0832989 2.58934e-05
0.0833003 2.56709e-05
