1 0
1.41702 0.00409066
1.73024 0.0064248
1.99515 0.00601761
2.244 0.00729523
2.44721 0.00896086
2.6334 0.0105398
2.82156 0.009222
2.98612 0.0101899
3.17377 0.0122241
3.31339 0.0149944
3.46568 0.0131317
3.61606 0.0129069
3.73464 0.0168446
3.87709 0.0158222
3.97311 0.0163957
4.12633 0.01577
4.24784 0.0174873
4.36862 0.0170327
4.48937 0.0177888
4.57033 0.0194605
4.68374 0.0193217
4.79748 0.0191817
4.88101 0.0191722
4.99465 0.018711
5.09509 0.0216509
5.1974 0.018925
5.22132 0.0209803
5.38559 0.0228247
5.46156 0.0215558
5.57525 0.0255093
5.61412 0.021759
5.78157 0.0241428
5.83818 0.0222961
5.92107 0.025281
6.02122 0.0274611
6.07843 0.0239735
6.19113 0.0271373
6.23094 0.0249463
6.31039 0.0256523
6.39568 0.0304251
6.45943 0.0262875
6.5209 0.0288696
6.64087 0.0294428
6.67745 0.0272832
6.78705 0.0263571
6.8519 0.0272475
6.84327 0.0261121
7.01201 0.031634
7.07072 0.0247518
7.17911 0.0283641
7.20411 0.0270509
7.22852 0.0268476
7.3426 0.0284934
7.36308 0.0266505
7.51343 0.025865
7.52555 0.0303382
7.62584 0.0302103
7.70262 0.0331503
7.74301 0.0322185
7.79352 0.0293219
7.88933 0.0284791
7.9108 0.0363573
8.03005 0.0374013
7.98604 0.0296971
8.12176 0.0322366
8.11919 0.0338594
8.20813 0.0348651
8.34722 0.0323901
8.37229 0.0307034
8.35486 0.0332515
8.44912 0.0377295
8.51931 0.0347412
8.6154 0.0345996
8.63142 0.0378614
8.64988 0.0354487
8.73868 0.0406355
8.79747 0.0357286
8.88557 0.0337594
8.93769 0.0386576
9.01798 0.034345
9.04566 0.0367704
9.13102 0.0362533
9.17602 0.039878
9.19727 0.035397
9.31913 0.027334
9.34896 0.0353013
9.40971 0.0390786
9.41807 0.0388725
9.4406 0.0377471
9.53082 0.0377643
9.61421 0.0356243
9.65223 0.0388707
9.626 0.0394706
9.70612 0.0419448
9.75218 0.0439067
9.74722 0.0369841
9.91615 0.0381239
9.89864 0.043446
9.95022 0.0359634
