1 0
1.41413 0.0041624
1.72734 0.00547938
1.99128 0.00770095
2.23875 0.00889745
2.45357 0.00917338
2.65632 0.010258
2.81669 0.0106957
2.99076 0.0113129
3.15855 0.00976885
3.32969 0.0125238
3.46014 0.0135622
3.61445 0.0139105
3.72899 0.0132005
3.89173 0.0148839
4.01676 0.0164918
4.12583 0.0181496
4.23751 0.0148022
4.35931 0.0168063
4.45613 0.016645
4.54967 0.0181389
4.65537 0.018655
4.80779 0.0184152
4.89054 0.018121
5.00333 0.0203861
5.10622 0.0204725
5.17613 0.0213991
5.2809 0.0180734
5.40867 0.0221781
5.46402 0.0225777
5.5557 0.0251884
5.64387 0.0237594
5.76372 0.0228801
5.8356 0.0231404
5.88829 0.0253681
5.97422 0.0252135
6.10779 0.0262391
6.09264 0.0231898
6.26829 0.0230522
6.35696 0.0298036
6.39718 0.0244858
6.49172 0.0246172
6.53443 0.0280073
6.62193 0.0272192
6.67373 0.0305083
6.77935 0.027057
6.82152 0.0261166
6.86068 0.0310194
7.04037 0.0288016
7.06375 0.0278542
7.1403 0.0291574
7.17457 0.0302659
7.25488 0.0291066
7.33168 0.0287915
7.43258 0.0287838
7.49366 0.0330442
7.51288 0.0327841
7.63642 0.0304708
7.70988 0.0315742
7.71645 0.0275959
7.81054 0.0337907
7.84718 0.039152
7.87315 0.0338149
7.93484 0.0290761
8.07244 0.0362888
8.11275 0.0336358
8.13247 0.0349992
8.2258 0.0365688
8.24308 0.030436
8.39808 0.0348052
8.43436 0.0326131
8.50753 0.0354298
8.61217 0.0343539
8.61221 0.0388301
8.59386 0.0346829
8.73307 0.0423292
8.81162 0.0349278
8.8346 0.0334206
8.9083 0.0375339
8.92966 0.0393462
9.05373 0.0350079
9.03475 0.0421424
9.12521 0.0363306
9.1418 0.0397686
9.23928 0.0339233
9.24604 0.0346608
9.36186 0.0384201
9.35994 0.0371075
9.44193 0.0413278
9.47871 0.0380431
9.58417 0.0398624
9.60154 0.0387152
9.64772 0.0404657
9.74625 0.0416552
9.615 0.0393483
9.74145 0.0400435
9.83149 0.0409338
9.92295 0.0368697
9.9398 0.0366932
10.0049 0.039258
