2.63158 0
2.59784 0.0337382
2.65782 0.0630627
2.9549 0.300412
3.10466 0.276724
3.10805 0.22597
3.19315 0.209079
3.14122 0.188365
3.13942 0.166132
3.28003 0.204571
3.23437 0.190591
3.18413 0.181091
3.15898 0.168468
3.17143 0.156467
3.13095 0.151186
3.1436 0.141986
3.15476 0.133839
3.12569 0.129489
3.17171 0.130843
3.18554 0.124896
3.19257 0.119008
3.18115 0.114044
3.18309 0.10899
3.17672 0.104544
3.17869 0.100294
3.21027 0.101405
3.20361 0.0978047
3.20824 0.0943608
3.19903 0.0915134
3.2206 0.0910038
3.23619 0.0893881
3.22434 0.0873565
3.23113 0.0849395
3.22013 0.0831343
3.22029 0.0807242
3.23372 0.0795908
3.22822 0.0776048
3.21074 0.0775304
3.22704 0.0772539
3.22969 0.0753446
3.23222 0.0735275
3.23463 0.0717958
3.2278 0.0704377
3.23282 0.0690004
3.24034 0.067868
3.22166 0.0689553
3.23495 0.0687681
3.23068 0.067455
3.22853 0.0660993
3.22278 0.0650183
3.22284 0.0637307
3.21913 0.0626027
3.21557 0.0615134
3.2402 0.065194
3.23994 0.0639983
3.22176 0.06542
3.21684 0.0644503
3.21885 0.0633612
3.22948 0.0631791
3.22468 0.0623027
3.23036 0.061536
3.23029 0.0605354
3.2257 0.0597432
3.2404 0.0606126
3.23717 0.0597603
3.23404 0.0589312
3.22404 0.0588999
3.21433 0.0588333
3.21772 0.0580734
3.23669 0.0602987
3.23023 0.0597937
3.21843 0.0601258
3.22 0.0593173
3.21872 0.0585243
3.21089 0.058267
3.2125 0.0575178
3.21014 0.0568152
3.20905 0.0560927
3.21207 0.0554608
3.20317 0.0554818
3.19994 0.054888
3.20025 0.0542154
3.19713 0.0536491
3.18883 0.0536523
3.19053 0.0530446
3.18486 0.0527302
3.1785 0.0525071
3.1758 0.051977
3.18334 0.0519387
3.1907 0.0518837
3.18894 0.0513407
3.18145 0.0513288
3.17887 0.0508395
3.17829 0.050299
3.17491 0.0498814
3.17439 0.0493619
3.17722 0.0489318
3.17481 0.0484898
3.17532 0.0480003
3.1769 0.0475441
